Area,Year,Geo Type Name,Annual vehicle miles traveled,Annual vehicle miles traveled (cars),Annual vehicle miles traveled (trucks),Asthma emergency department visits due to PM2.5,Asthma emergency departments visits due to Ozone,Asthma hospitalizations due to Ozone,Boiler Emissions- Total NOx Emissions,Boiler Emissions- Total PM2.5 Emissions,Boiler Emissions- Total SO2 Emissions,Cardiac and respiratory deaths due to Ozone,Cardiovascular hospitalizations due to PM2.5 (age 40+),Deaths due to PM2.5,Fine particles (PM 2.5),Nitrogen dioxide (NO2),Outdoor Air Toxics - Benzene,Outdoor Air Toxics - Formaldehyde,Ozone (O3),Respiratory hospitalizations due to PM2.5 (age 20+)
Coney Island - Sheepshead Bay,2019,UHF42,44.5,42.2,1.1,24.0,33.5,5.0,,,,8.0,12.0,47.0,6.766666666666667,14.0,,,33.3,10.0
Coney Island - Sheepshead Bay,2020,UHF34,,,,,,,,,,,,,6.3999999999999995,14.933333333333335,,,30.9,
Coney Island - Sheepshead Bay,2020,UHF42,,,,,,,,,,,,,6.3999999999999995,14.933333333333335,,,30.9,
Coney Island - Sheepshead Bay,2021,UHF34,,,,,,,,,,,,,6.966666666666666,14.933333333333332,,,32.0,
Coney Island - Sheepshead Bay,2021,UHF42,,,,,,,,,,,,,6.966666666666666,14.933333333333332,,,32.0,
Coney Island - Sheepshead Bay,2022,UHF34,,,,,,,,,,,,,5.933333333333334,13.533333333333333,,,37.1,
Coney Island - Sheepshead Bay,2022,UHF42,,,,,,,,,,,,,5.933333333333334,13.533333333333333,,,37.1,
Crotona -Tremont,2005,UHF42,80.2,74.1,5.3,,,,,,,,,,,,3.0,3.4,,
Crotona -Tremont,2007,UHF42,,,,224.9,149.1,27.45,,,,2.4,35.3,65.8,,,,,,33.7
Crotona -Tremont,2009,UHF42,,,,,,,,,,,,,12.733333333333334,28.53333333333333,,,23.1,
Crotona -Tremont,2010,UHF42,91.5,80.8,8.4,,,,,,,,,,11.933333333333332,24.933333333333334,,,29.15,
Crotona -Tremont,2011,UHF42,,,,165.75,155.65,29.25,,,,2.7,21.6,47.4,12.766666666666666,25.866666666666664,1.6,2.1,31.5,25.1
Crotona -Tremont,2012,UHF42,,,,,,,,,,,,,10.733333333333334,22.933333333333334,,,33.4,
Crotona -Tremont,2013,UHF42,,,,,,,62.5,2.0,16.9,,,,10.933333333333332,22.900000000000002,,,30.2,
Crotona -Tremont,2014,UHF42,,,,166.1,186.5,30.299999999999997,,,,3.4,18.1,42.6,10.733333333333334,22.5,1.0,1.6,30.1,20.8
Crotona -Tremont,2015,UHF42,,,,,,,56.0,1.3,8.8,,,,10.233333333333333,21.766666666666666,,,29.7,
Crotona -Tremont,2016,UHF42,,,,,,,,,,,,,8.6,20.400000000000002,,,32.3,
Crotona -Tremont,2017,UHF42,,,,127.14999999999999,155.8,21.15,,,,3.4,23.3,38.4,8.966666666666667,21.96666666666667,,,27.8,21.4
Crotona -Tremont,2018,UHF42,,,,,,,,,,,,,8.299999999999999,20.266666666666666,,,30.0,
Crotona -Tremont,2019,UHF42,102.3,90.5,9.1,93.0,126.0,17.5,,,,4.0,13.0,34.0,7.800000000000001,18.2,,,29.1,13.0
Crotona -Tremont,2020,UHF42,,,,,,,,,,,,,7.0,19.266666666666666,,,30.2,
Crotona -Tremont,2021,UHF42,,,,,,,,,,,,,7.433333333333334,17.433333333333334,,,29.0,
Crotona -Tremont,2022,UHF42,,,,,,,,,,,,,6.8999999999999995,17.73333333333333,,,31.4,
Crown Heights and Prospect Heights,2005,CD,72.1,69.2,2.6,,,,,,,,,,,,,,,
Crown Heights and Prospect Heights,2009,CD,,,,,,,,,,,,,11.833333333333334,28.433333333333337,,,23.7,
Crown Heights and Prospect Heights,2010,CD,64.7,61.6,2.1,,,,,,,,,,10.799999999999999,25.633333333333336,,,28.9,
Crown Heights and Prospect Heights,2011,CD,,,,,,,,,,,,,11.6,26.7,1.4,2.0,30.7,
Crown Heights and Prospect Heights,2012,CD,,,,,,,,,,,,,9.733333333333333,23.233333333333334,,,31.5,
Crown Heights and Prospect Heights,2013,CD,,,,,,,,,,,,,9.833333333333334,23.266666666666666,,,29.0,
Crown Heights and Prospect Heights,2014,CD,,,,,,,,,,,,,10.066666666666666,23.066666666666666,,,29.8,
Crown Heights and Prospect Heights,2015,CD,,,,,,,,,,,,,9.200000000000001,21.53333333333333,,,30.7,
Crown Heights and Prospect Heights,2016,CD,,,,,,,,,,,,,8.366666666666667,20.633333333333333,,,32.5,
Crown Heights and Prospect Heights,2017,CD,,,,,,,,,,,,,8.200000000000001,20.900000000000002,,,28.9,
Crown Heights and Prospect Heights,2018,CD,,,,,,,,,,,,,8.166666666666666,20.333333333333332,,,29.7,
Crown Heights and Prospect Heights,2019,CD,88.1,82.7,3.1,,,,,,,,,,7.3999999999999995,18.96666666666667,,,29.7,
Crown Heights and Prospect Heights,2020,CD,,,,,,,,,,,,,7.1000000000000005,19.033333333333335,,,29.1,
Crown Heights and Prospect Heights,2021,CD,,,,,,,,,,,,,7.3999999999999995,17.7,,,29.9,
Crown Heights and Prospect Heights,2022,CD,,,,,,,,,,,,,6.599999999999999,16.900000000000002,,,33.4,
Downtown - Heights - Slope,2005,UHF42,90.1,83.9,5.7,,,,,,,,,,,,3.7,3.2,,
Downtown - Heights - Slope,2007,UHF42,,,,80.1,64.25,12.2,,,,4.9,28.6,58.9,,,,,,20.7
Downtown - Heights - Slope,2009,UHF34,,,,,,,,,,,,,12.466666666666667,29.066666666666666,,,23.1,
Downtown - Heights - Slope,2009,UHF42,,,,,,,,,,,,,12.466666666666667,29.066666666666666,,,23.1,
Downtown - Heights - Slope,2010,UHF34,,,,,,,,,,,,,11.299999999999999,26.133333333333336,,,28.5,
Downtown - Heights - Slope,2010,UHF42,95.8,87.4,5.7,,,,,,,,,,11.299999999999999,26.133333333333336,,,28.5,
Downtown - Heights - Slope,2011,UHF34,,,,,,,,,,,,,12.433333333333332,27.266666666666666,,,29.5,
Downtown - Heights - Slope,2011,UHF42,,,,64.9,69.4,13.55,,,,4.2,19.8,40.5,12.433333333333332,27.26666666666667,1.7,2.2,29.5,13.1
Downtown - Heights - Slope,2012,UHF34,,,,,,,,,,,,,10.466666666666667,23.766666666666666,,,30.7,
Downtown - Heights - Slope,2012,UHF42,,,,,,,,,,,,,10.466666666666667,23.766666666666666,,,30.7,
Downtown - Heights - Slope,2013,UHF34,,,,,,,,,,,,,10.533333333333333,23.866666666666664,,,28.0,
Downtown - Heights - Slope,2013,UHF42,,,,,,,32.0,0.1,0.8,,,,10.533333333333333,23.866666666666664,,,28.0,
Downtown - Heights - Slope,2014,UHF34,,,,,,,,,,,,,10.933333333333332,23.46666666666667,,,29.3,
Downtown - Heights - Slope,2014,UHF42,,,,56.35,65.25,11.15,,,,4.3,15.7,36.0,10.933333333333332,23.46666666666667,1.0,1.6,29.3,10.2
Downtown - Heights - Slope,2015,UHF34,,,,,,,,,,,,,10.1,22.099999999999998,,,29.8,
Downtown - Heights - Slope,2015,UHF42,,,,,,,32.5,0.2,1.2,,,,10.1,22.099999999999998,,,29.8,
Downtown - Heights - Slope,2016,UHF34,,,,,,,,,,,,,9.299999999999999,21.566666666666666,,,32.0,
Downtown - Heights - Slope,2016,UHF42,,,,,,,,,,,,,9.299999999999999,21.566666666666666,,,32.0,
Downtown - Heights - Slope,2017,UHF34,,,,,,,,,,,,,9.0,21.333333333333332,,,27.9,
Downtown - Heights - Slope,2017,UHF42,,,,35.25,48.45,7.4,,,,3.2,14.4,26.5,9.0,21.333333333333332,,,27.9,7.8
Downtown - Heights - Slope,2018,UHF34,,,,,,,,,,,,,8.733333333333334,21.566666666666666,,,28.5,
Downtown - Heights - Slope,2018,UHF42,,,,,,,,,,,,,8.733333333333334,21.566666666666666,,,28.5,
Downtown - Heights - Slope,2019,UHF34,,,,,,,,,,,,,8.166666666666666,20.933333333333334,,,27.6,
Downtown - Heights - Slope,2019,UHF42,126.8,116.2,6.9,33.0,43.0,5.5,,,,3.0,9.0,24.0,8.166666666666666,20.933333333333334,,,27.6,6.0
Downtown - Heights - Slope,2020,UHF34,,,,,,,,,,,,,7.566666666666666,19.96666666666667,,,28.8,
Downtown - Heights - Slope,2020,UHF42,,,,,,,,,,,,,7.566666666666666,19.96666666666667,,,28.8,
Downtown - Heights - Slope,2021,UHF34,,,,,,,,,,,,,7.833333333333333,19.099999999999998,,,28.7,
Downtown - Heights - Slope,2021,UHF42,,,,,,,,,,,,,7.833333333333333,19.099999999999998,,,28.7,
Downtown - Heights - Slope,2022,UHF34,,,,,,,,,,,,,6.900000000000001,18.233333333333334,,,32.3,
Downtown - Heights - Slope,2022,UHF42,,,,,,,,,,,,,6.900000000000001,18.233333333333334,,,32.3,
East Flatbush,2005,CD,99.0,95.2,3.3,,,,,,,,,,,,,,,
East Flatbush,2009,CD,,,,,,,,,,,,,11.6,25.633333333333336,,,25.7,
East Flatbush,2010,CD,56.6,53.9,1.5,,,,,,,,,,10.700000000000001,23.53333333333333,,,30.35,
